,final_score,pred,data_num
242,1.7014823807527693,0,6
243,1.8187994350162568,0,6
244,1.9754290818470115,0,6
245,2.094242521212168,0,6
246,2.090226496754781,0,6
247,2.0733539898431266,0,6
248,1.9782580424237821,0,6
249,1.854231161346114,0,6
250,1.742424626047274,0,6
251,1.759649434748992,0,6
252,1.780909462561581,0,6
253,1.823534800467431,0,6
254,1.8372824665058651,0,6
255,1.8806905225158173,0,6
256,1.9370782504538548,0,6
257,1.9397566296741298,0,6
258,2.0292835086894163,0,6
259,1.953987633584098,0,6
260,2.072012417629699,0,6
261,2.176615230890708,0,6
262,2.250507094396151,0,6
263,2.1957945075018594,0,6
264,2.3084342811709564,0,6
265,2.482963045901422,0,6
266,2.6327320083823835,0,6
267,2.7567883026197633,0,6
268,2.7871032997555027,0,6
269,2.7552690874735486,0,6
270,2.7200002316769947,0,6
271,2.700586970124624,0,6
272,2.5655629317911175,0,6
273,2.4920142467718134,0,6
274,2.3807610248076956,0,6
275,2.3369272548829954,0,6
276,2.2900566438906607,0,6
277,2.2729448457745276,0,6
278,2.298664332578918,0,6
279,2.365396994172614,0,6
280,2.4717623820652705,0,6
281,2.481902135895191,0,6
282,2.4138329051862963,0,6
283,2.3724178529402002,0,6
284,2.4402352215937864,0,6
285,2.4189828694844406,0,6
286,2.510930334415886,0,6
287,2.449571016938443,0,6
288,2.406992905993653,0,6
289,2.517520940463324,0,6
290,2.628861753293567,0,6
291,2.726516672775973,0,6
292,2.7772463396329665,0,6
293,2.8346591581875886,0,6
294,2.776963012495981,0,6
295,2.829475068812606,0,6
296,2.899595304467948,0,6
297,2.9153426825549276,0,6
298,2.983690357041086,0,6
299,2.935212455341745,0,6
300,2.970940890123888,0,6
301,3.0512248592490576,0,6
302,3.0566428405881805,0,6
303,3.063978508507778,0,6
304,3.008697891835622,0,6
305,2.9531337039889047,0,6
306,2.9742469127103535,0,6
307,2.9944377029533324,0,6
308,2.9781713847510223,0,6
309,2.887302592245034,0,6
310,2.921675025813782,0,6
311,2.9539204952258307,0,6
312,3.0279453610973555,0,6
313,3.087688284225973,0,6
314,3.157193819537521,0,6
315,3.2106491723244117,0,6
316,3.162041678728503,0,6
317,3.2529726429922037,0,6
318,3.1759134944011813,0,6
319,3.103941534801915,0,6
320,3.078690778650133,0,6
321,3.042730481085055,0,6
322,2.9120695147694216,0,6
323,2.9105064269920953,0,6
324,3.007543855695685,0,6
325,2.9605847989090384,0,6
326,3.11339446011054,0,6
327,3.1726782317414175,0,6
328,3.1799693337902895,0,6
329,3.2203010980470688,0,6
330,3.265875641136,0,6
331,3.241290507668117,0,6
332,3.239682992239446,0,6
333,3.30744426061581,0,6
334,3.290861300790688,0,6
335,3.330731715579182,0,6
336,3.393983930856271,0,6
337,3.4601693932071136,0,6
338,3.5220567281136486,0,6
339,3.587457062727992,0,6
340,3.56303345055178,0,6
341,3.642154729404882,0,6
342,3.6493260970701065,0,6
343,3.6190595510209063,0,6
344,3.6283498424115983,0,6
345,3.5715806768250187,0,6
346,3.5016456545396055,0,6
347,3.477275295821122,0,6
348,3.4926302402913487,0,6
349,3.332221329621451,0,6
350,3.3225499616627947,0,6
351,3.35787474860212,0,6
352,3.334050028275773,0,6
353,3.3391811678530092,0,6
354,3.374358665974812,0,6
355,3.3529471954043557,0,6
356,3.3053064654788584,0,6
357,3.3576772261808863,0,6
358,3.33168542648596,0,6
359,3.3671906701787955,0,6
360,3.3937091944090145,0,6
361,3.411400795813118,0,6
362,3.47544206836757,0,6
363,3.5343618420648233,0,6
364,3.587443676267982,0,6
365,3.628190221502652,0,6
366,3.7294740139630354,0,6
367,3.7098499164808483,0,6
368,3.7053607434899263,0,6
369,3.724676580143708,0,6
370,3.701040177349423,0,6
371,3.6820119098422177,0,6
372,3.6778474111498216,0,6
373,3.719979992212039,0,6
374,3.688789422058004,0,6
375,3.753450886831282,0,6
376,3.769695373764992,0,6
377,3.762984210159473,0,6
378,3.7934464765296663,0,6
379,3.8912747255838975,0,6
380,3.9379488840180006,0,6
381,3.9372910031006634,0,6
382,4.006558931728317,0,6
383,4.010465633886122,0,6
384,4.018896235230328,0,6
385,4.047663392589563,0,6
386,4.08127420042213,0,6
387,3.9858489122596614,0,6
388,4.019332767815632,0,6
389,3.9710429589107563,0,6
390,3.8949354440250317,0,6
391,3.857911986694074,0,6
392,3.863966599236019,0,6
393,3.8710944383962653,0,6
394,3.7859533943109134,0,6
395,3.8131063195984916,0,6
396,3.771126054305325,0,6
397,3.8144430473780186,0,6
398,3.8576259153257952,0,6
399,3.867708104465786,0,6
400,3.7989179102959905,0,6
401,3.7973593971453647,0,6
402,3.860123839493277,0,6
403,3.84264608976512,0,6
404,3.8331553789844,0,6
405,3.812404631494259,0,6
406,3.771386844505777,0,6
407,3.763489902248778,0,6
408,3.842592823450463,0,6
409,3.8333593506640753,0,6
410,3.801271371701517,0,6
411,3.787284510012252,0,6
412,3.7548418593118833,0,6
413,3.7706108423457336,0,6
414,3.790267620146506,0,6
415,3.7757457238063474,0,6
416,3.7269218382464744,0,6
417,3.730190345316807,0,6
418,3.7348208633486406,0,6
419,3.813533684811176,0,6
420,3.847857042576603,0,6
421,3.89637309865134,0,6
422,3.9248179358241484,0,6
423,3.969557856050526,0,6
424,4.0312147058568915,0,6
425,4.056666020630782,0,6
426,4.074163853498535,0,6
427,4.0465804203748785,0,6
428,4.051140595330923,0,6
429,4.073024460212539,0,6
430,4.092485135551036,0,6
431,4.075722749707448,0,6
432,4.044419353478787,0,6
433,4.035459799396321,0,6
434,4.0635523811260414,0,6
435,4.033020788597537,0,6
436,4.0742956881304595,0,6
437,4.0498632152674325,0,6
438,4.025641169197925,0,6
439,4.064026916397573,0,6
440,4.10451029165973,0,6
441,4.111671185971385,0,6
442,4.164598523290998,1,6
443,4.19000641499844,1,6
444,4.17899235544207,1,6
445,4.158445347294017,1,6
446,4.195164177531966,1,6
447,4.202277799448382,1,6
448,4.19446378704406,1,6
449,4.18146149087001,1,6
450,4.138180945123954,1,6
451,4.14624286627059,1,6
452,4.133651267464662,1,6
453,4.157383664634182,1,6
454,4.073043435349288,1,6
455,4.043490723516633,1,6
456,4.010237555590838,1,6
457,3.9885250440229134,1,6
458,3.935599068992788,1,6
459,3.917102658639311,1,6
460,3.9081969314414198,1,6
461,3.860910205025627,1,6
462,3.8884590065123006,1,6
463,3.863298555661265,1,6
464,3.887990163303613,1,6
465,3.9052996417762356,1,6
466,3.9409631432420142,1,6
467,3.966309608459057,1,6
468,3.9717152631208013,1,6
469,4.0375556957108785,1,6
470,4.090451429147143,1,6
471,4.1298476307135905,1,6
472,4.130568190685518,1,6
473,4.155163353006241,1,6
474,4.15321719728477,1,6
475,4.125910807423604,1,6
476,3.9494538663394567,1,6
477,3.8741560562602264,1,6
478,3.8242621396521677,1,6
479,3.8080521394059788,1,6
480,3.7618615830781894,1,6
481,3.7073274647098775,1,6
482,3.70417282122172,1,6
483,3.7035902211585574,1,6
484,3.880817725412446,1,6
485,3.9160301534652793,1,6
486,3.9552811233948018,1,6
487,3.8939598876110857,1,6
488,3.8093144527407827,1,6
489,3.748067427894871,1,6
490,3.597621066885238,1,6
491,3.376195203281348,1,6
492,7.167881222633785,1,6
493,6.56586177655251,1,6
494,5.703208592982404,1,6
495,4.982456073375104,1,6
496,4.502160802159029,1,6
497,4.068028695225765,1,6
498,3.676265019531393,1,6
499,3.4155524927850576,1,6
500,1.480931226517976,1,6
501,1.3164068361129064,1,6
502,1.2252117553209478,1,6
503,1.2374206142735225,1,6
504,1.2330344416374994,1,6
505,1.2607615887893882,1,6
506,1.293907911087718,1,6
507,1.278266189699041,1,6
508,1.293792134110669,1,6
509,1.3019361508239318,1,6
510,1.3125071067369503,1,6
511,1.3588519987559027,1,6
512,1.405196890774855,1,6
513,1.4574147763628307,1,6
514,1.5103148848001968,1,6
515,1.5667663556089717,1,6
516,1.6232178264177468,1,6
517,1.675232134909574,1,6
518,1.7248195042016454,1,6
519,1.7364056317994963,1,6
520,1.7502190649856335,1,6
521,1.7647798733244802,1,6
522,1.7701760020688249,1,6
523,1.7698589967843419,1,6
524,1.7901081757643573,1,6
525,1.8192736584087168,1,6
526,1.8494109132049137,1,6
527,1.8911247973132839,1,6
528,1.9306113758333674,1,6
529,1.9634775856317186,1,6
530,2.0055084750245715,1,6
531,2.052698078422896,1,6
532,2.074162783551251,1,6
533,2.089642593432446,1,6
534,2.105507317100411,1,6
535,2.112022717044489,1,6
536,2.117760656864037,1,6
537,2.123498596683585,1,6
538,2.1292365365031323,1,6
539,2.1363351693505575,1,6
540,2.152153207248296,1,6
541,2.1592518400957212,1,6
542,2.164993787004539,1,6
543,2.174296424958199,1,6
544,2.1555113388704554,1,6
545,2.1640870611483676,1,6
546,2.1730090044198325,0,6
547,2.1730090044198325,0,6
548,2.168817355826421,0,6
549,2.163760748391982,0,6
550,2.1587041409575427,0,6
551,2.1478908091475066,0,6
552,2.1681386948341594,0,6
553,2.158829738824402,0,6
554,2.149174561821091,0,6
555,2.1305404306307203,0,6
556,2.111636276747521,0,6
557,2.095739220745498,0,6
558,2.0747374722377936,0,6
559,2.0559317570608444,0,6
560,2.0349300085531405,0,6
561,2.01165055841908,0,6
562,1.9883711082850193,0,6
563,1.976473148576135,0,6
564,1.9681701415854291,0,6
565,1.9540141340689896,0,6
566,1.9392792399629621,0,6
567,1.9232717663899392,0,6
568,1.9068552304868729,0,6
569,1.8949124295409177,0,6
570,1.864406310516562,0,6
571,1.8476194262781993,0,6
572,1.8281385695630563,0,6
573,1.8102543789105892,0,6
574,1.8037286538211423,0,6
575,1.7928006217309393,0,6
576,1.7822816519707798,0,6
577,1.7742704628462873,0,6
578,1.7879896976322807,0,6
579,1.7879896976322807,0,6
580,1.8343182432711944,0,6
581,1.88632167537786,0,6
582,1.9354391551487973,0,6
583,1.987442587255463,0,6
584,2.0394460193621287,0,6
585,2.0889416708331274,0,6
586,2.1263120609864314,0,6
587,2.172640606625345,0,6
588,2.1726406066253454,0,6
589,2.172640606625345,0,6
590,2.1883171243067965,0,6
591,2.2067825761202715,0,6
592,2.232562534765027,0,6
593,2.2570143023282068,0,6
594,2.2906379792077995,0,6
595,2.3143330853478985,0,6
596,2.3377401474942188,0,6
597,2.3611472096405386,0,6
598,2.366088819973384,0,6
599,2.3713184743000078,0,6
600,2.368945577801572,0,6
601,2.3681889163784913,0,6
602,2.3672185011246074,0,6
603,2.3669304571308283,0,6
604,2.3648857179219345,0,6
605,2.3628409787130407,0,6
606,2.370694428450391,0,6
607,2.368361645247718,0,6
608,2.366316906038824,0,6
609,2.3639107231374563,0,6
610,2.3593243232471095,0,6
611,2.353858123444363,0,6
612,2.350436662850511,0,6
613,2.348183046162837,0,6
614,2.3348633966227403,0,6
615,2.331441936028888,0,6
616,2.326307434171282,0,6
617,2.3229593732761242,0,6
618,2.3217915293699463,0,6
619,2.320078488106193,0,6
620,2.3213882762592677,0,6
621,2.323970050236484,0,6
622,2.3222570089727306,0,6
623,2.3205439677089763,0,6
624,2.323566797125806,0,6
625,2.316368686697134,0,6
626,2.3091705762684627,0,6
627,2.2840359074069148,0,6
628,2.263994036992421,0,6
629,2.2333967089837254,0,6
630,2.2138488554321083,0,6
631,2.194301001880491,0,6
632,2.1717303189120445,0,6
633,2.1531560184408294,0,6
634,2.1390932340541298,0,6
635,2.1401685332795446,0,6
636,2.1336368717615497,0,6
637,2.135220838107437,0,6
638,2.1312179891433947,0,6
639,2.1272151401793518,0,6
640,2.1232122912153093,0,6
641,2.123720958335782,0,6
642,2.1197181093717394,0,6
643,2.1337275295060953,0,6
644,2.1095562581918257,0,6
645,2.096127166351134,0,6
646,2.082698074510442,0,6
647,2.065309512037172,0,6
648,2.05188042019648,0,6
649,2.0384513283557886,0,6
650,2.0250222365150967,0,6
651,2.0179608971598735,0,6
652,2.0485715821328028,0,6
653,2.068440087632154,0,6
654,2.0963085242432866,0,6
655,2.1201365003752164,0,6
656,2.1480049369863488,0,6
657,2.176779611818451,0,6
658,2.2089687083362692,0,6
659,2.221289299354736,0,6
660,2.2374491059246164,0,6
661,2.2536089124944962,0,6
662,2.2617687879525956,0,6
663,2.283472879562163,0,6
664,2.2991612701007114,0,6
665,2.3139434224182898,0,6
666,2.329099463726763,0,6
667,2.3475807106804827,0,6
668,2.3644902033698996,0,6
669,2.3813996960593165,0,6
670,2.3983091887487333,0,6
671,2.409674396398463,0,6
672,2.4190553740074305,0,6
673,2.4340208771610317,0,6
674,2.439613544093388,0,6
675,2.4418810053804987,0,6
676,2.4418810053804987,0,6
677,2.4358234736897435,0,6
678,2.4204844207697365,0,6
679,2.4051453678497294,0,6
680,2.3970630051872477,0,6
681,2.38521372419246,0,6
682,2.3789489687423058,0,6
683,2.370866606079824,0,6
684,2.3648090743890693,0,6
685,2.3691960950863136,0,6
686,2.379519586734987,0,6
687,2.3931881286614836,0,6
688,2.399599980330454,0,6
689,2.4041942247870978,0,6
690,2.410039295940413,0,6
691,2.4177019743060555,0,6
692,2.410452831793398,0,6
693,2.398816668583497,0,6
694,2.3905255556514184,0,6
695,2.370198842674255,0,6
696,2.3504371928887746,0,6
697,2.3306755431032937,0,6
698,2.309098003429459,0,6
699,2.282427474494795,0,6
700,2.2699871372318956,0,6
701,2.2575467999689955,0,6
702,2.2459796053379084,0,6
703,2.2431029604740824,0,6
704,2.2396612524185744,0,6
705,2.244375709553322,0,6
706,2.238389075780659,0,6
707,2.237495431268824,0,6
708,2.2383685739006363,0,6
709,2.2399881164147537,0,6
710,2.2399881164147537,0,6
711,2.240734516297058,0,6
712,2.2414809161793627,0,6
713,2.2340711508714115,0,6
714,2.2403783941887476,0,6
715,2.24671788503402,0,6
716,2.2564199598228627,0,6
717,2.264799355928068,0,6
718,2.2739251519155776,0,6
719,2.2823045480207833,0,6
720,2.2906839441259885,0,6
721,2.2990633402311937,0,6
722,2.3075879244174677,0,6
723,2.3209067895009343,0,6
724,2.3316564531147894,0,6
725,2.339079024147181,0,6
726,2.3539608448597806,0,6
727,2.3695951926970076,0,6
728,2.3852295405342354,0,6
729,2.400863888371463,0,6
730,2.4139021936014275,0,6
731,2.4221139704062633,0,6
732,2.4256698487036754,0,6
733,2.4404903969930434,0,6
734,2.4480589829661943,0,6
735,2.4548750418147174,0,6
736,2.46169110066324,0,6
737,2.4747581127655423,0,6
738,2.487825124867845,0,6
739,2.5008921369701476,0,6
740,2.514574714309854,0,6
741,2.5208959930404014,0,6
742,2.515334047125782,0,6
743,2.509772101211163,0,6
744,2.502353155640492,0,6
745,2.502216193753269,0,6
746,2.5020792318660456,0,6
747,2.4902663326976477,0,6
748,2.4902663326976473,0,6
749,2.487731138483005,0,6
750,2.4877311384830056,0,6
751,2.4930053160237424,0,6
752,2.5001364932205314,0,6
753,2.4937347334800926,0,6
754,2.4709854912215237,0,6
755,2.4596361423166306,0,6
756,2.432464175983405,0,6
757,2.40495213710048,0,6
758,2.386580841284088,0,6
759,2.360601079415619,0,6
760,2.3351356666778047,0,6
761,2.309155904809336,0,6
762,2.2967690378064325,0,6
763,2.284658214731028,0,6
764,2.2766940718027815,0,6
765,2.2532619282458444,0,6
766,2.241781532680746,0,6
767,2.2255650120166988,0,6
768,2.208834142221996,0,6
769,2.1926176215579485,0,6
770,2.184519654568997,0,6
771,2.1764216875800453,0,6
772,2.172466987291836,0,6
773,2.1912548507800786,0,6
774,2.198090966276483,0,6
775,2.2143196142159938,0,6
776,2.233645593750616,0,6
777,2.2529715732852376,0,6
778,2.2836290924391074,0,6
779,2.314286611592977,0,6
780,2.3408008640461047,0,6
781,2.370410667165779,0,6
782,2.3925256232354855,0,6
783,2.4198133075223436,0,6
784,2.44400366021409,0,6
785,2.468194012905837,0,6
786,2.4756888599558047,0,6
787,2.4831837070057725,0,6
788,2.490824929422519,0,6
789,2.4922305696951197,0,6
790,2.5052090230043986,0,6
791,2.5066146632769994,0,6
792,2.512098269536311,0,6
793,2.5175818757956216,0,6
794,2.523065482054933,0,6
795,2.528549088314244,0,6
796,2.535567812593102,0,6
797,2.5413272719661375,0,6
798,2.543008765352463,0,6
799,2.5470867313391734,0,6
800,2.5333811503388413,0,6
801,2.5310290949449166,0,6
802,2.523039488978503,0,6
803,2.5112171339274885,0,6
804,2.499001236066778,0,6
805,2.499001236066778,0,6
806,2.4867853382060674,0,6
807,2.478795732239654,0,6
808,2.489831658918724,0,6
809,2.489514059991386,0,6
810,2.486969261483414,0,6
811,2.488257212060044,0,6
812,2.488257212060044,0,6
813,2.489931412119867,0,6
814,2.4894487804788845,0,6
815,2.48642135032993,0,6
816,2.479023161057648,0,6
817,2.467418672934359,0,6
818,2.4636789349641917,0,6
819,2.4599391969940254,0,6
820,2.4604057578748657,0,6
821,2.446982220835173,0,6
822,2.4479314133569963,0,6
823,2.4488806058788195,0,6
824,2.4425205283474027,0,6
825,2.4403667496669934,0,6
826,2.422554283792308,0,6
827,2.432999684241529,0,6
828,2.426639606710112,0,6
829,2.4046208419844195,0,6
830,2.3826020772587273,0,6
831,2.377769676009642,0,6
832,2.3834305694672437,0,6
833,2.3890914629248456,0,6
834,2.4173493292487516,0,6
835,2.41880328780943,0,6
836,2.4328564254997387,0,6
837,2.4625682503843227,0,6
838,2.4969818962914587,0,6
839,2.5152741528020353,0,6
840,2.5507272405914345,0,6
841,2.6424149450339,0,6
842,2.785503128909865,0,6
843,2.8873573816150806,0,6
844,3.03131389306652,0,6
845,3.1537401666630607,0,6
846,3.253892210768575,0,6
847,3.3422559332886754,0,6
848,3.3584788171356643,0,6
849,3.375951907104743,0,6
850,3.3843775804641765,0,6
851,3.369918486039061,0,6
852,3.277230893924106,0,6
